transaction_id,is_fraud
06a94162-7bae-427c-b68c-2819181b5467,0
8d261988-07bd-4696-8fe3-ba3526142d2e,0
b6be7a48-12fc-40ac-a12f-e2e03637231b,0
12d06acb-2241-4d57-bfe2-ebb13750d301,0
5ce8b673-fe15-41e1-bacf-91569a3cbe53,0
5b4a1322-f2d3-4759-981e-b391b7fe6834,0
e1b9cf0b-741e-449f-8adf-e298d4a53bc1,0
147f045f-3eda-42f4-85cd-dfec7ba82449,0
5f18c77c-81b0-4df3-bd94-6277195c69e0,0
4068c12b-d791-4778-af93-209deda255e0,0
240baa49-5842-4b94-97c8-4fc5360745f7,0
6a719f22-0942-4c11-a2ee-37a27d74ee0d,0
1e1bb2a7-c589-4a2c-8acd-9725c44e7b80,0
da6cafd1-4a0b-4e4f-9783-fa3e024c8669,0
d9806cdc-07cb-47c7-8db5-f62f6bfd1547,0
6daf654a-2869-4b6f-af66-a07df8703803,0
d94112e7-8cd4-4552-b104-15496d7d303a,0
11696aa5-9a62-4c1e-8651-7e9a96cb32bc,0
9289b6f2-aecd-458c-b790-f8edf33a4851,0
8e53acc4-07e6-4b51-933e-2919d1851eed,0
062ea3e0-7704-4eb0-9b85-82e54cb69f66,0
bb622fed-5503-4ec0-a582-aca96326badd,0
99582a20-3660-4bee-97ff-2042195846ba,0
caa1a3bf-77d2-427a-99f7-bfa9f89eec7d,0
1535966f-d250-483c-b0bd-292578a0f482,0
61a98a77-6c85-4585-99dc-9430ccea02c4,0
c010e65d-507b-4deb-b8b1-9a6a6c70c0eb,0
4454d00d-1de7-4f7c-a5c5-3191f583c07a,0
8d022146-9ef5-4632-8db6-c06e7498b7d6,0
5ffb71e8-8fd0-4c39-a26b-38a1f07ca759,0
e8f4bb02-1ffc-4a3a-bd80-e6e1b7b69485,0
60ce81a0-0ed1-44af-9d21-4e2ba3d1701c,0
53257cb7-5aa5-41ef-9c31-8fee918ae422,0
d6b79f0a-5b98-4409-94a5-bfef07f2d991,0
f1d38304-a326-4cf3-9e48-add9e7f76ebd,0
e06db3fb-eefd-470f-9f14-f3951190b8fa,0
c424ba09-f748-450c-b3a6-5942b21a5354,0
f1de2383-446d-44c6-9b1d-ec6b54bc3f3a,0
63becd93-d694-402d-add3-84e86ab53162,0
0f5b9888-6f08-443d-bbe8-7ad77a4ddec0,0
5a5da4e3-11d4-4751-829f-c9250df0b488,0
0ee24248-17dc-4a8f-9460-ab8550f0f130,0
b9db85ea-2f63-47c6-a86a-7149ad888c15,0
e08e82c8-4082-4f9f-b112-b152b403e9e8,0
b2bce7f0-16c4-4654-9ff7-1f43d387ce9d,0
882ecaeb-ad46-485f-ac2a-f71c14b19b56,0
633e7cef-290c-4d1b-9e1f-c4ad667d56ac,0
61781c62-3b50-40e4-aaf3-30951186977e,0
4978faf3-ce32-46da-b1e4-237334913af5,0
70719916-1be0-4070-b990-a1d92424c6c3,0
3934d9a5-6399-4abe-8e40-77a29492f666,0
566a6311-cb4f-494b-a0b8-f106254e7efa,0
22d0a17d-bc1c-42db-8078-f3521d33ea9d,0
6b4612bf-536a-4d1e-b53b-2a2840d2319c,0
6d0ee14b-cf8f-416e-b86c-30d847c8430e,0
a52f8425-b00e-4faa-a02d-5760523d3e67,0
72497005-d9d6-4f75-8252-843f465c35a8,0
71d14d15-e0a6-4e79-9cc6-bbb036704c72,0
69246de5-81b9-4080-ae98-06e861f58f5b,0
f091840d-6eee-4f1d-824b-792a42779aad,0
f96ad6af-e5e8-4b2b-aec0-f7dd3cf41ac4,0
fe0713be-2d79-4b39-bd12-eec981cd6d03,0
338fed7c-0bbc-489f-99c8-6b5caeff7a77,0
c1041b39-6ac7-4b9d-a526-da509c60ec87,0
75170073-a0e8-48a8-ae0f-7426374ac9c6,0
67a61d48-db5e-4b40-b496-136da348c006,0
45c6976f-656a-4bec-8cfc-31cc729f541e,0
9bafe7de-22c7-42b0-a63a-f7d307a5ba73,0
bed8e015-bb17-4542-9b19-93a3c0de208b,1
9611a28b-a795-4825-8a5b-f453721146ae,0
384c8582-1f68-4983-a61b-4ea20530bb8e,0
279e27c8-b580-439e-ba25-ad5e24d90863,0
59839dbb-f01d-4eb2-acc2-990a91b5802b,0
63c29144-2b96-4221-8b28-a3f267a5c2a9,0
576fff7d-f3d7-492e-a147-a68ac6ee2200,0
ae18e677-70f2-40fe-ab21-f94d3df8a062,0
f4a27be2-acd8-451b-a80d-7ae0b38fc529,0
21cb28a9-c393-4821-a127-1827bdbc64fb,0
ca1b05e1-e332-4009-8775-80359919274e,0
b1796368-84fc-452e-a15e-ef6fecdcd325,0
e56c0835-2ce0-4063-b550-d64dc9653ab4,0
4a752167-84ca-48e3-8edb-2ba235c8e7e3,0
63c13bb5-f72a-4286-8477-2164a1375f31,0
95dbb921-d244-4e26-9abf-1745cde25a73,0
49f41f81-c102-4938-922d-cc5a0213cd19,1
f4943d38-c685-4481-9ad2-5bdb96d3a6e5,0
2468f6a6-bd52-486e-a167-1b54adbbd8fb,0
4e3752d1-9d45-4618-ba24-db9104c4ec8e,0
794cc9ca-822d-41ef-9b1d-8bbb2c609977,0
7d56a84c-f711-4e46-bc34-cf8ade4920d2,0
18342400-4e39-4262-9a5c-a95b8f1c84c7,0
8220962e-3728-4f38-9514-8c94336c1bb1,0
fe753622-07b0-40db-b6f6-e18cdef8f981,0
f81a47df-62d9-485d-8726-0576da3fc9ff,0
27fb2a41-0756-4cf3-8794-5188d13221ec,0
4b9ae31d-dd93-4bac-836f-66067d95b26a,0
2cfc3838-7b61-4fec-ac1d-4ac69c6cbbfb,0
99bbe513-8206-4f33-ba4d-7ec3d8e8e425,0
b084e1c2-221b-49a2-8b2b-75200c65b987,0
0aee4dad-6e54-4e67-81f3-8ddb7bcb6003,0
55a740df-c831-47f3-910b-4c1c98995b38,0
7c5c3e9e-5db7-4961-a79c-398a5844a807,0
df754b27-c999-43c4-b21a-d45291a6d588,0
fbe114f9-8434-4a33-8869-673271c25f96,0
d80bf203-58a7-429a-8160-b777e1435a7c,0
5ed46832-79fb-4cc4-9cd9-f48455671737,0
2af4d9e7-611a-4034-bad7-7357a21d7e49,0
f828b2e8-ebdb-4032-9601-aa190bd668ba,0
33a3efe7-9d96-4290-a20f-227cbc96850c,1
e373c8fc-826d-4f2a-81be-c3a5ad53667e,0
f71b3375-8dac-49fe-a0a1-6d4305caf004,0
efe88c83-6190-413b-8afa-9248f1e29d1b,0
78b3d9d6-a924-40dd-b08d-6ba730dd8ffd,0
3b53756e-2a30-4a40-87e0-c34d084d88bf,0
28b0915c-191f-46fc-966c-d5306e65f324,0
576de9ee-4699-40cd-ba53-df14d50aa916,0
6b8e9e8a-3a36-467f-b04f-3af8b352f656,0
6b0fba6a-101d-4fcd-84a4-7ae292381194,0
e2c62e43-a6da-4f88-a8f0-b0f5659ee6c2,0
3d7a2f10-3746-466d-8187-fef1c15baaad,0
cc5575be-9a3c-4b9c-8275-6bdeb71c95d9,0
eab3ca28-dc5b-4476-9d34-78245d6e2ed5,0
9a7c94f1-268f-4561-97ce-061e8ace7a69,0
187d8360-55d8-43a5-8aea-227db99bcf1a,0
efbb9b71-3834-42e0-bf26-8af441452b70,0
00bc50e4-8930-4a23-ac52-5b7ee1b0523c,0
025a4dd4-e03a-4a40-acf5-668ca2c3049b,0
3a8e1b63-14ff-400e-8af2-d854740beafe,0
9dfa2740-7225-4adc-ba43-5896c0ec1c70,0
4274f95b-4854-4aba-b9ea-4ba351a37c88,0
ce031f0a-a30f-4cb4-9b56-9e34666966ba,0
e2492666-0f00-4f46-99b6-8b027f387348,0
d852a78f-6617-4d9d-8e7d-d7164dd61812,0
09c2cebe-0f26-4e7f-b7db-a1e118d3596e,0
3ea7bd6c-b141-4df9-b093-2a1c7a1bac31,0
964ca9fc-ed33-428b-8539-e4552758d3dd,0
c2b0aad5-c4fc-4e29-a49f-9d259b1f98ce,0
226505fd-0622-4a98-bff8-6671c48789e0,1
c7f69894-2fe6-4aec-832a-d894f5dfea51,0
231dbe6d-9282-4a87-89dc-ed80adf88f0f,1
eb4697c4-7cc6-422b-ac1f-032112ab2f42,0
60bc3670-e439-4602-b860-449b776bfa97,0
ac7e10ea-dc3c-4067-a128-1569b8c9ab31,0
fa338dbd-9929-44a3-b568-73eaeea47e09,0
23710432-15a6-4cbc-bbb2-8475fd15d2ae,0
0841d32c-882c-4502-884d-bf8f5fe9ece2,0
079b97cb-2f06-4fa9-9952-beafa2382aef,0
187b64d5-3bf5-4a53-a73b-4aa9feaf5a51,0
5522e1d7-b43e-4ee1-9dcc-dc4cffb344bb,0
caf0f8ac-fffd-4997-b957-1abd9fa3f73f,1
a08f0220-b540-4f21-beb9-18afa9831287,0
212527f5-7ae2-4d14-af8d-2e15a2979512,0
e9ba1f33-b413-40b4-afb9-fa188a5058cb,0
a6a11259-bddc-4707-9a1a-1a29878d0768,0
719b71ed-4125-4a65-ac7e-1f5e1a1e2a4d,0
59ad0be7-0c0c-47ee-95bc-a55e743fe387,0
cc94c7a2-d392-48ba-beba-412ee57cdfa7,0
76d96719-d014-4e4d-84cf-d6f1333736a3,0
e46040b6-3cc9-4995-8388-a32a243bed3f,0
423d944a-edbd-4e89-918f-d7e3d5791058,0
c3bb53c2-4e95-482c-bef9-3da18ad144a6,0
0c32f51c-91b6-4094-8f83-a366d25553f2,1
5926b735-cea5-43db-ae25-9c3bb3b7011d,0
d22d1853-661f-43c1-ba4e-7f4201bfec87,0
3e260d1d-7127-49cb-b158-5956cfb0d257,0
074b45fb-dd68-442b-8716-f7e0541e3748,0
3c3c2d10-32be-4e80-be21-7f6aaf919299,0
9b523413-7ab8-4a5b-a126-cf99b199fcea,0
850dc756-bd2f-4f7b-8b46-ca336b06ff42,0
939213b4-a428-4b1c-83d9-15786a08b1e0,0
a0c5029e-ea23-484a-aa7a-e699c427c5f2,0
5b9fcd51-608f-43bd-8837-360ef057fe49,0
aa13d07d-855c-425f-ac22-fd9c64727e99,0
904648ee-d81e-4248-aedc-0f9a4b0b3ef0,0
0cd89dfb-b2f6-45f8-8e3c-03dfd2225b83,0
57cd1295-5789-4879-bf22-ef4f28c30023,0
ee1d84cd-9228-42ce-a1a9-939ceac2f18c,0
d8377167-48d3-4b96-b140-55de9b2ab0a6,0
1daae5c4-0a8c-46f5-bad3-050584b185b4,0
62ece673-9fb5-4db8-a018-82e62f0f15e8,0
f68b70f4-d5b5-47c6-a033-a59a97c5d576,0
fbbd2631-adb3-4b3d-9e57-9debe5b8cacc,1
a01e5848-5082-4b40-94c5-1667ca4f77bc,0
4647bcc9-dff8-4e0b-aa25-959168255a8c,0
9c74e6bb-9a27-4578-b417-b35c7824fd66,0
cf72827b-7293-486c-87e0-db67b38c3a76,0
3f936d61-f861-41d1-bb22-e6592e3e4735,0
ec00a842-9e44-42b2-90b7-e7bf3b354c3b,0
0bc38a3c-4731-494d-9073-345b04183770,0
7128d71b-4985-4165-b101-773f95ff7766,0
59115d55-3dea-4cab-ac5e-64a8a7e3a4cb,0
d2d6ee21-f3ae-491f-91b9-9eaa620749e7,0
cdf3e30c-1f9e-443f-9dc9-342df10579ef,0
cc8d0fb7-713b-42a0-9f2a-e3f5a2d8a305,0
745451ae-4a5b-4458-9e00-9d5c8b3cedcb,0
9f1fec8e-a773-430b-af0e-e8030dd7824f,0
812d8c73-f848-44b8-a32a-fc6b5104c755,0
b2308720-0a72-4d36-9355-70412da099f3,0
ed6a0153-8c8d-42a2-b519-fef939418fbb,0
8baaf62c-e110-4648-816a-0936c0c4fc86,0
494b4faa-5f67-460c-867f-f36c06eceee1,0
fef7d03f-184a-4202-b771-6eec550b0ffd,0
2c63360b-9751-4753-af51-ac809bac38e6,0
b262b723-053f-4f8e-9edb-ac0bc902a767,0
a92266cc-8f54-4ccc-9787-3fc44ed0ad44,0
5418d6ec-8f77-4557-87c4-f91fc8810803,0
6a7449c0-17e0-44c5-91ab-965da98a6b79,0
264c0142-8af6-4582-87b2-d54470b8a5ca,0
d2b068a1-8b09-4387-9d21-c8181e81829b,0
1e602f06-5843-49f2-9198-ffdcb9e1e06a,0
3b8980f2-b3d0-4dd6-962e-bc42d2dc9ba3,0
e2be078c-7adf-4d3d-bff7-81ef66239461,0
f9d76aae-a088-4915-9f24-82ffc5b28336,0
e4fe58c9-600e-4748-8477-b259f6ca36d7,0
f1e2d6f3-0a0e-4182-a504-05dd0b4362f1,0
50cafde6-2c30-4258-a076-154c04d8c7de,0
1a18713d-093d-4a76-ad31-ecf2ebd26ebd,1
f5e3519c-1205-441c-a094-48ab0e8d888c,0
1d00485b-6b46-4faf-bbad-f66380fa8a62,0
23d20ab2-3be2-48eb-b05b-b3ccf6ef9e74,0
6a343473-4d7a-42b0-8cf4-2b51664c10dc,0
9d8d827b-ccb1-43cc-88b4-f0130c65996f,0
ca32280a-7ed3-4acd-86ab-a46db2af0351,0
51c90d3c-d868-46af-9b8a-c91c284cbb08,0
3ce9b2f7-bafd-45bf-a638-6a34606d30c2,0
aab2d65e-d745-4713-8106-a8ca90a0f009,0
e11887a2-d98a-4664-886d-e5621fa34957,0
004a2159-ee59-482f-bce0-8e6f39261fee,0
31c5ee3b-6c86-438b-be93-d67e6cd117e3,0
86d9c0d7-a0b6-4a4d-b4e0-c74d9d29dbc2,0
782841a2-399b-4ee3-b8fc-16cb53649704,0
5be5cd28-ea57-4f70-84e1-fe4b5421f904,0
af4baebb-4791-40bd-a41e-600d07cdeb05,0
68eda502-10c2-4dc4-bfc3-0ee3a4e71caf,0
7734d7af-a1ee-4338-b5d9-8a807aa780a4,0
a611ecc4-16dd-4800-a5e5-92d2cff28754,0
23620f68-56ae-426a-860a-64c1f9fa8927,0
f6813ff8-af1c-434e-a4be-d8110f9faf70,0
567e4787-f64b-45dd-8f8b-1f421fef6fef,0
583f727b-0f08-4a35-b8ca-db82c7afe518,0
13fc2737-5643-491d-9b45-872dfcdc4208,0
ed7b412d-28e9-4db4-a258-b336ec9985cc,0
d846a29a-f953-4048-bbb4-3466f9928a1c,0
4ee37635-8d16-4682-8d3d-da7b473d2c63,0
005b1573-6bd9-40f1-90ae-f2195b31dc01,0
4a3768c0-3dd6-4372-9d3b-f9d064b7fd22,0
3d540b7b-0e64-4d66-a9b6-9c25b749e65a,0
26e9beec-f814-4d3d-a9b5-f4003c94252d,1
9125662e-10ba-48b0-94cf-4109b479d75f,0
0cb26baf-b59c-48dc-a40b-e892b349b969,0
de7de111-d48c-43b7-947c-9106e112771b,0
e34b92d2-b159-46bc-8c92-68c5f5ceb130,0
22c655f1-658a-4730-87f5-32829e040b52,0
1a55198f-8d8e-4577-8b29-37c0f9566155,0
9f294522-ce00-42c7-be59-b9c783bcd5ed,0
aa8b86f0-79ef-4fbc-85c7-1338e4903a41,0
3f104ea8-62da-4f2e-b9ef-782825e54fe3,0
c412f597-e0d3-4229-a4ca-44afbc4051b1,0
51681519-55c3-41d2-a7bd-a7edabe66ee4,0
6fa16592-c8fa-40ee-a11b-fc2f9d4503d3,0
858a38cf-63f8-4b1c-800d-960233ac7994,0
ecff3e49-24a3-4d7c-ade7-6290b848e6b8,0
2746904e-fa41-46b0-97f6-ee1d3eb87d96,0
5a520662-8d9b-4165-8bce-3a5cfe84646f,0
fb32b375-b77a-4726-b3a2-a68140934b12,0
68c33664-628c-4adb-be77-7385de222197,0
41abb03d-6e4e-4089-b4f9-e20885cfa8ef,0
4e42cce8-0ff2-481a-a645-c886dc08889c,0
e217d208-977c-4c66-a80f-95cd83c2ef60,0
adcaf555-bb72-4af7-b77a-fdf76eedae8b,0
cb47e9aa-a98d-4358-9fce-d5a23bd4089d,0
ff197732-7733-4790-add3-8210034fa4ff,0
de41ee61-ed7e-4dd8-ac39-6dc719505277,0
746a0359-3ecd-4d74-a6f3-d1361952346d,0
7d59e44d-ca76-4856-bd48-a60b7ed0bea0,0
46a2c587-30fd-43c9-961d-98728f5c4300,0
b9ba7e12-3db8-46d7-99ed-a61961951fa3,0
7f194095-18b6-4532-8bbd-7c5abb6b8d82,0
46655534-7a7b-4e0a-9908-432260541985,0
bfc31283-6ea3-4562-9b3b-41fc38e08a62,0
1f56340a-826d-47c0-a574-4edfe1bc9cfc,0
02f06f64-c17c-4cf6-9fbe-dae790efa33f,0
5e511882-a015-4daa-af5f-0a4511fffd6c,0
03b0af3c-7de3-4e42-b32f-0c369254ca3a,0
f1fdb568-cede-4271-a3a6-ff8de1adf857,0
8d47c288-92dc-4886-846c-981088aaa482,0
4dcfdd40-b213-4e38-9331-1ac9f0dad24e,0
6005ff6f-692e-450c-8f69-5f0bd61f11fa,0
a178e3b4-0cc0-4697-88dc-282910783c62,0
1b574b48-6f5c-48c2-bc38-a76f8363fe2b,0
522b0013-3972-42df-a2d3-015970233d3a,0
23fdb7ac-8792-4517-8bfe-478f25320935,0
93094b26-3b52-4316-b73e-882129f93c85,0
92897086-4ea0-47b6-8255-a95e19d52db7,0
494782e4-c327-4d45-8d4b-b4ee4fd96d05,0
5b2cbc02-8013-44f5-b1a6-50782adfd961,0
bd94a9cc-d2e5-4f62-a0e8-97d9198241f7,0
18ecae81-fa52-4292-bdeb-d087bb1d1808,0
31fd8737-0b77-4f68-b4f4-5cdc30b3df23,0
338dd2c2-2f44-4a46-b6f3-1fbc33b1752d,0
a77e4844-392d-49ab-b79d-a979f84c1339,0
2127753f-1d7e-4602-af87-a9146ed53ca8,0
fbae0238-0721-4dd1-b15b-c3ebaafa5df9,0
6eee1521-c05d-4397-8125-c90996bf469a,0
a830e2b8-7846-41c5-86c3-f1f08ef83452,0
87e86674-3521-4ae4-90e1-1bf6c0531587,0
293de531-6234-444b-b0de-24d232b22866,0
c94a9b63-b631-4837-9521-276c7b66f69f,0
303cb06b-285e-4b5e-a122-53d188ab7d64,1
8c78d9e2-e06f-4ca8-811e-31255a7d9fae,0
eeaf228f-e1a4-4163-9082-a0350415e4ac,0
3553b08d-bbd3-4049-a9de-41186241db01,0
50fb08e8-e9bc-4135-a537-646464b3cd49,0
6ccd603d-2ec3-436d-b2fb-2a8aa0c34015,0
a8499829-1252-424e-adc2-c6f49c1e079a,0
0ec0f79a-dae5-4ad3-87e3-2ee2d62359d8,0
3fca0db4-f90f-452a-831b-16246c54db8d,0
92162393-0b95-432c-8f45-222f2a633e5b,0
8003dfe1-65c3-40d9-8abc-16bb23b18f01,0
6adc5d17-eec9-474b-9a48-2c49b5da25cf,0
09251b62-347f-4d20-a05a-d39aaf73053e,0
962d2e46-5ee4-447a-a840-a61e586aed71,0
55f1e9b5-e19f-4206-b987-ad2ac1a0a827,0
c268f566-12e3-49e0-83d2-d125238ee654,0
e14dbd8e-2164-456e-9e98-694efc07e2f7,0
d00bf76b-ec40-462c-8b29-9ade18008b81,0
3cdff84d-e162-4d21-ba5b-b6b95501c56e,0
fc3251ee-a224-40a4-bfeb-65476a7ebcee,0
71e9843a-4870-420e-bf19-089f1a319281,0
31b890fc-b2b4-4a72-a3a5-e8aabf80720e,0
4e55573e-408e-465c-b431-497ec2cb6629,0
47ea7176-0551-4ad4-8ccc-622b7106a672,0
c0e8601d-2598-49e7-a8dc-d635ba47b759,0
067cd981-d437-43d8-9a10-2f2d796c7b36,0
89f44ad7-621b-484e-8927-2b5da8611fc9,0
2dea60b8-01c7-4086-bd63-a23ba1924a02,0
ea3254e5-2307-41f4-a492-39939ed376f8,0
0bf307fc-bee0-412f-a7bf-557093a64841,0
cb47f1e6-2969-41e6-ad93-66425f75b1f1,0
8a3766b7-b937-4f0a-a60a-0dc1c433d104,0
3fa27d4c-02c4-48f4-96d4-6b753fcd2208,0
0d83d2b1-6221-4f28-879f-d47102140452,0
5cabb15e-3472-4471-a11a-f588417d4159,0
d244cf37-491c-4b37-a37f-68e3723e7bd6,0
8b380cfa-74f7-4f4e-a007-8a23d7ed884e,0
f18427eb-164d-46a5-a3b3-1187a3eab511,0
1ae592fb-58d4-4f07-a575-740ada35cf10,0
4e16e4bf-4935-4aa7-b3ec-41fb52f6e08d,0
886a4ebc-6231-4c42-9d0c-b598ea4580a1,0
1ceff330-3f76-4482-b720-006a8cd5e603,0
47e6479b-112b-4036-a9de-0b815c9f403d,0
769cf0c3-fccd-427a-872b-942e71a924c5,0
79d6872d-7bb5-4fe0-94ae-fd38b6f4f2eb,0
9efdc1ce-c11c-495b-969c-8ff3794f24d9,0
a75cd675-e9c3-4c52-b52e-77e94a4e1b8a,0
838ba17b-c65a-42cc-ab2f-e9b5d7b0aacc,0
a3523056-a0d0-43f6-b4a3-fad93f41d45e,0
7ceb8f01-945c-44fb-81fe-b6f8af39020c,0
ac100d1f-c05c-46b3-9f3e-4235b2dddcd5,0
0c1c51a8-7665-47ef-91b3-9a8c681dde6b,0
c9d5159b-9433-4d74-8952-4fc8901e316e,0
dfd28144-72a8-4455-8691-74d75c2c46f5,0
8efde9b6-c1d1-43a0-bc82-87a6237e239b,0
60b5ac6b-4141-45fd-b3f2-641d957939fa,0
778a541b-5c95-41a5-b96d-141039037ff0,0
32267ef0-6d49-4707-a3ef-0202ca99e594,1
f2ccbcaf-2bac-4962-93f4-fcbb81a44938,0
1033a623-86da-4d26-873a-3c7284f09389,0
f44a1027-e6f8-46ff-8ecb-343563e2b6e1,0
b890d931-2c63-4f8d-8d17-d6fd4944a902,0
1de0cf58-c39a-42f9-9330-cf6e90dd0cea,0
9968fc89-daf7-4db8-8e10-7280ce2c8da6,0
e5bdb721-f737-42fe-a25e-2fa022302f72,0
39fc33b2-7809-4b0b-a9c8-a3402c90d07a,0
eca896cb-b2c1-4a8d-acf6-46085718fb41,0
0696eb12-1fbb-4686-ad9b-e8981a160643,0
0250f874-b77e-412f-a3c3-b58852fbed37,0
cdcc46db-528b-41a6-858b-057dc5e8b05e,0
33b90327-073e-4c59-ad58-efbc4ca0d7cf,1
5cc807ef-59d4-4c5a-898a-1d896fd4b6be,0
e04fac9a-52a8-4219-8141-1a60f29e928f,0
134aba60-ebba-4541-94f6-fb14a2c2d83c,0
1b4bf631-f6c5-4154-8000-4f6709ac5c0a,0
2b76b850-08e7-4ab4-8a22-2c677e4b7c52,0
